publication_number,country_code,filing_date,grant_date,assignee_name,cpc_codes,title_tr,forward_citations,total_citations_count
TR-2026001016-A2,TR,20260123,0,DOEKTAS DOEKUEMCUELUEK TICARET VE SANAYI ANONIM SIRKETI,,Maçalarin bi̇rbi̇ri̇ne eksenlemesi̇ni̇ sağlayan yapilanma,,0
TR-2026000976-U5,TR,20260123,0,PIMTAS PLASTIK INSAAT MALZEMELERI SANAYI VE TICARET ANONIM SIRKETI,,Kilitlemeli Vana Kutusu,,0
TR-2026000956-A2,TR,20260122,0,MND IZOLASYON VE TEKNOLOJI SANAYI TICARET ANONIM SIRKETI,,Soğutma Cihazları İçin Çok Katmanlı Yangın Bariyer Levhası ve Üretim Yöntemi,,0
TR-2026000902-A2,TR,20260122,0,ARIKAN MERIC,,"Uzun Süreli Kullanıma Uygun, Fail-Safe Yapıya Sahip, Manyetik Elemanlar İçeren Nazal Solunum Konfor Cihazı",,0
TR-2026000937-A2,TR,20260122,0,ARISOY YUECEL,Y02T10/62,Elektri̇kli̇ şanziman,,0
TR-2026000918-A2,TR,20260122,0,T C TUERKIYE ENERJI NUEKLEER VE MADEN ARASTIRMA KURUMU,,Bi̇r betavoltai̇k nükleer pi̇l,,0
TR-2026000941-A2,TR,20260122,0,DOEKTAS DOEKUEMCUELUEK TICARET VE SANAYI ANONIM SIRKETI,,Maçalar i̇çi̇n bi̇r ki̇li̇t elemani,,0
TR-2026000861-U5,TR,20260121,0,ALTINTAS NURETTIN,,Gölgelendi̇rme ve kapama si̇stemleri̇nde geli̇şti̇ri̇len açma kapama mekani̇zmasi,,0
TR-2026000888-U5,TR,20260121,0,BENLI GOEKCE IPEK; BENLI MEHMET ALI,,Bi̇r kundak yapilanmasi,,0
TR-2026000872-A1,TR,20260121,0,EREM SAFAK,,Kültürel uyum tabanli hi̇zmet alani gi̇ri̇ş kontrol si̇stemi̇ ve yöntemi̇,,0
TR-2026000851-U5,TR,20260121,0,KELES ABDULLAH,,Havada bölünebi̇li̇r bali̇sti̇k füze ? nar füzesi̇,,0
TR-2026000881-U5,TR,20260121,0,NHT NIHAT KOC TARIM MAKINALARI SANAYI VE TICARET ANONIM SIRKETI,,Hi̇droli̇k emni̇yetli̇ pulluk,,0
TR-2026000839-A2,TR,20260120,0,AKBIYIK ISMAIL,,İş maki̇neleri̇ne farkli ataşmanlarin hizli ve prati̇k bi̇r şeki̇lde sökülüp / takilmasini sağlayan ataşman bağlanti mekani̇zmasi,,0
TR-2026000796-A2,TR,20260120,0,ANADOLU IMAM HATIP LISESI TAVSANLI KIZ,,Termoelektri̇k tabanli akilli aşi taşima kutusu,,0
TR-2026000766-A2,TR,20260120,0,KOCEL CELIK ESYA SANAYI VE TICARET ANONIM SIRKETI,,"Takım arabaları için bir çekmece kilidi, bu çekmece kilidini içeren bir çekmece ve bir takım arabası",,0
TR-2026000827-A2,TR,20260120,0,YASAR VOLKAN,,"Li̇ki̇t i̇yoni̇ze gümüş katkili, balmumu bazli esnek göğüs koruyucu kalkan ve üreti̇m yöntemi̇",,0
TR-2026000810-A2,TR,20260120,0,FLOKSER KIMYA SANAYI VE TICARET ANONIM SIRKETI,,Poli̇üretan köpükte kullanilmak i̇çi̇n poli̇ol molekülleri̇ karişimi formülasyonu ve bunu hazirlama yöntemi̇,,0
TR-2026000791-A2,TR,20260120,0,EHM MAGAZACILIK SANAYI VE TICARET ANONIM SIRKETI,,Deği̇şti̇ri̇lebi̇li̇r pi̇şi̇rme plakali modüler ocak üstü pi̇şi̇rme aparati,,0
TR-2026000818-A2,TR,20260120,0,ALVER NUR ATES,,Masal kuşuyla felsefe si̇stemi̇,,0
TR-2026000762-U5,TR,20260120,0,CEYLAN SERKAN,,Tutucu kanal ve dolgu maddesi̇ne sahi̇p tek kullanimlik i̇çecek bardaği formunda küllük yapilanmasi,,0
TR-2026000798-A2,TR,20260120,0,KAL ADNAN; KAL UGUR,,"Venturi̇ etki̇si̇ i̇le çalişan,isi geri̇ kazanimi ve akusti̇k sönümleme sağlayan koaksi̇yel hava ve gaz transfer baca si̇stemi̇",,0
TR-2026000802-A2,TR,20260120,0,DEEPSEE TEKNOLOJI ANONIM SIRKETI,,Çoklu medya akişlarinin sunucu tarafinda bi̇rleşti̇ri̇lerek tek karede yayinlanmasi si̇stemi̇,,0
TR-2026000797-U5,TR,20260120,0,ALISKIN LEVENT,,"Uv-c destekli̇, hava kontrollü eldi̇ven hazirlama ve hi̇jyen maki̇nesi̇",,0
TR-2026000819-A1,TR,20260120,0,ALTUNTAS HAVALANDIRMA TURIZM SANAYI TICARET ANONIM SIRKETI,,"Alt şasesi̇z, düz duvarli koni̇k boşaltimli tahil depolama si̇losu",,0
TR-2026000816-A2,TR,20260120,0,CIMPOR PORTUGAL CABO VERDE OPERATIONS SGPS S A; UNIV YILDIZ TEKNIK,Y02P40/10,Kalsi̇ne ki̇l ve bazi̇k oksi̇jen firini cürufu esasli jeopoli̇mer tami̇r harci,,0
TR-2026000833-A1,TR,20260120,0,BERKE TELEKOM INSAAT NAKLIYE SANAYI VE TICARET LTD SIRKETI,,Araç otoparki ve elektri̇kli̇ araç şarj i̇stasyonu i̇çi̇n modüler üst yapi si̇stemi̇,,0
TR-2026000697-U5,TR,20260119,0,CELIKER MUSTAFA,,"Akıllı Sıvı Uygulamalı, Çoklu Hazneli ve Dermaroller Uyumlu Saç ve Tüy Bakım Tarağı",,0
TR-2026000703-U5,TR,20260119,0,EDAY ELEKTRONIK DIS TICARET SANAYI LTD SIRKETI; YILDIRIM ESRA,,Biberon Yıkama ve Kurutma Makinesi,,0
TR-2026000750-A2,TR,20260119,0,KASKA MEHMET SENA,Y02B10/70,"Batarya Merkezli, Dizel Jeneratör İçermeyen, Şebekeden Doğrudan ve Opsiyonel Olarak Güneş Enerjisinden Şarj Edilebilen, Enerji Yönetim Sistemi Kontrollü Kesintisiz Güç Yönetim Sistemi ve Yöntemi",,0
TR-2026000738-U5,TR,20260119,0,KELES ABDULLAH,,Sensörlü vi̇tes uyari si̇stemi̇,,0
TR-2026000741-U5,TR,20260119,0,ESKISEHIR ODUNPAZARI ORTAOKUL MEHMET GEDIK,,Ledli̇ ve büyüteçli̇ kalem,,0
TR-2026000745-U5,TR,20260119,0,OEZGUEL MESUT,,Isı Yalıtımı Amaçlı Kabartılı Yapılar İçeren Isı Yalıtımlı Karton Sıcak İçecek Kabı,,0
TR-2026000677-A2,TR,20260118,0,KAYA MUSTAFA,,Farkli siniflardaki̇ fonksi̇yonel bi̇leşenler i̇le zengi̇nleşti̇ri̇lmi̇ş süzme yoğurt ve hedeflenmi̇ş fonksi̇yonel serum i̇çecekleri̇ni̇n eşzamanli üreti̇m yöntemi̇,,0
TR-2026000685-U5,TR,20260118,0,DERE AYSE,,Çok duyulu çarpim tablosu oyunu,,0
TR-2026000662-U5,TR,20260117,0,KOEROGLU ESRA; BOYABAT BILIM VE SANAT MERKEZI; ERTUERK OEYKUE IPEK,,Ki̇rlenmeyen ayakkabi,,0
TR-2026000638-A2,TR,20260116,0,3D ROBOTIK VE ENDUESTRIYEL OTOMASYON SANAYI VE TICARET LTD SIRKETI,,Entegre ekranli lazer kaynak maki̇nesi̇,,0
TR-2026000645-U5,TR,20260116,0,TUNCERLER MAKINA SANAYI VE TICARET LTD SIRKETI,,Hi̇dropnömati̇k si̇li̇ndi̇r yapilanmasi,,0
TR-2026000623-A2,TR,20260116,0,AKSU NURAN,,Paydaş bazli algi fi̇ltreleme ve i̇leti̇şi̇m odakli di̇nami̇k i̇ti̇bar ölçümleme yöntemi̇,,0
TR-2026000653-A2,TR,20260116,0,YAYLACI EMRULLAH,,Homojen dağitimli krep pi̇şi̇rme maki̇nesi̇,,0
TR-2026000626-A2,TR,20260116,0,UNIV YILDIZ TEKNIK; YILDIZ TEKNOLOJI TRANSFER OFISI ANONIM SIRKETI,,MANGAN SÜLFÜR (MnxSy) SENTEZİ,,0
TR-2026000650-A2,TR,20260116,0,GUEMUES ARSLAN GENEL MAKINE IMALATI ENERJI VE ISI SISTEMLERI SANAYI TICARET LTD SIRKETI,,Cam şeki̇l verme üni̇tesi̇,,0
TR-2026000616-A2,TR,20260116,0,OEZDEMIR PINAR; DALGIC YUSUF MERT,,Bi̇yobozunur ferroakişkan destekli̇ otonom mi̇kroplasti̇k toplama ve ayirma si̇stemi̇,,0
TR-2026000651-U5,TR,20260116,0,SAHINBEY BELEDIYESI BILIM VE SANAT MERKEZI; BORAN MURAT,,Çok fonksi̇yonlu modüler enstrüman standi,,0
TR-2026000590-U5,TR,20260115,0,KAY MAK KAYSERI MAKINE YEDEK PARCA OTOMASYON IMALAT SANAYI VE TICARET LTD SIRKETI,,Çok basamakli eği̇ti̇ci̇ materyal,,0
TR-2026000583-A2,TR,20260115,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Kurumsal si̇stemlerde karşi olgusal si̇mülasyon tabanli ve kendi̇ kendi̇ni̇ i̇yi̇leşti̇ren otonom karar motoru si̇stemi̇,,0
TR-2026000585-A2,TR,20260115,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Müşteri̇?temsi̇lci̇?kanal etki̇leşi̇mi̇ni̇ nedensel çikarim ve artimsal etki̇ anali̇zi̇ i̇le bi̇rli̇kte öğrenen di̇nami̇k temas karar si̇stemi̇,,0
TR-2026000580-A2,TR,20260115,0,TG OTOMOTIV CAM PENCERE SANAYI VE TICARET LTD SIRKETI,,Klapeli̇ pencerelerde kullanilan i̇zolasyonlu köşe parçasi,,0
TR-2026000595-U5,TR,20260115,0,AYDIN HATICE; AYDIN ARDA,,Protez enfeksi̇yonlarini algilayan ve bluethooth i̇le haber veren di̇z protezi̇,,0
TR-2026000576-U5,TR,20260115,0,GIRESUN MERKEZ BILIM VE SANAT MERKEZI; DALAK HILAL KEKLIKCI; DALAK NIL; DALAK AMINE MELIS; ARPA AYSE BERIL; ARPA AYSE BEREN; BEREKET UZAY; KEKLIKCI YAVUZ TURAN; KORKMAZ ELIF; KOEROGLU ELVAN; CINAR HASAN RUEZGAR; KARASAKAL AHMET ALI,,Otonom yangin söndürme si̇stemi̇,,0
TR-2026000586-A2,TR,20260115,0,GAZI UENIVERSITESI REKTOERLUEGUE,,Genleşme düzenleyi̇ci̇ çoklu mi̇ni̇ membran i̇çeren tank,,0
TR-2026000591-A2,TR,20260115,0,IDASTONE YAPI MALZEMELERI TICARET LTD SIRKETI,,Serami̇k karolara yöneli̇k karton kutu i̇şleme maki̇nesi̇,,0
TR-2026000572-U5,TR,20260115,0,KOSER MIMARLIK INSAAT TAAHHUET SANAYI VE TICARET LTD SIRKETI,,Yan Yüzeylerin Birbirine Kilitlendiği Kare Formunda İnşaat Kolon Kalıbı,,0
TR-2026000515-A2,TR,20260114,0,ZONGULDAK BUELENT ECEVIT UENIVERSITESI STRATEJI GEL DAIRE BASKANLIGI,,Yatalak hasta yikama gereci̇,,0
TR-2026000524-A2,TR,20260114,0,AKIM METAL SANAYI VE TICARET ANONIM SIRKETI,,Sürücü ki̇mli̇k doğrulama ve trafi̇k i̇hlal sorumluluğunun ki̇şi̇selleşti̇ri̇lmesi̇ne yöneli̇k elektroni̇k kontrol si̇stemi̇,,0
TR-2026000514-A2,TR,20260114,0,ZONGULDAK BUELENT ECEVIT UENIVERSITESI STRATEJI GEL DAIRE BASKANLIGI,,Kemi̇k doğrama maki̇nesi̇,,0
TR-2026000506-A2,TR,20260114,0,TOSSO ENGINEERING TEKNOLOJI TICARET LTD SIRKETI,,Modüler Bir Mobil Robot,,0
TR-2026000498-A2,TR,20260114,0,AKGUEL ISMAIL,,Hastane?toplum denge modeli̇ne dayali ulusal ruh sağliği hi̇zmet modeli̇,,0
TR-2026000513-A2,TR,20260114,0,ZONGULDAK BUELENT ECEVIT UENIVERSITESI STRATEJI GEL DAIRE BASKANLIGI,,Et doğrama maki̇nesi̇,,0
TR-2026000500-A2,TR,20260114,0,AYDEMIR ATILLA KAHAN,,Akilli hi̇jyen ve saha hi̇zmetleri̇ yöneti̇m si̇stemi̇,,0
TR-2026000531-A2,TR,20260114,0,KAKIZ ILGIN,,Mobi̇l uygulama tabanli deni̇z temi̇zleme si̇stemi̇,,0
TR-2026000451-U5,TR,20260113,0,ESKISEHIR ODUNPAZARI ORTAOKUL MEHMET GEDIK,,Gramaj ayarli tuzluk,,0
TR-2026000470-A2,TR,20260113,0,DUMAN TALAT,,Tahil bazli hammaddelerde kontrollü fermentasyon yoluyla fonksi̇yonel özelli̇kler kazandirma yöntemi̇,,0
TR-2026000447-A2,TR,20260113,0,MARMARA UENIV STRATEJI GELIS DAI BSK MUHASEBE BIRIMI; UNIV YILDIZ TEKNIK,,Bi̇tki̇sel atiklardan elde edi̇len bi̇yoakti̇f bi̇leşi̇k yüklü poli̇meri̇k nanoparti̇külleri̇ i̇çeren mi̇kroi̇ğneleri̇n tasarimi ve geli̇şti̇ri̇lmesi̇,,0
TR-2026000444-A2,TR,20260113,0,HUYAR DERYA ASLAN,,Elektrokardi̇yografi̇ kablo düzenleyi̇ci̇ aparat,,0
TR-2026000461-A2,TR,20260113,0,PIRI REIS UENIVERSITESI,,Akış Tabanlı Proseslerde Enerji Yönetimi için Makine Öğrenmesi Destekli Güç Kontrol Sistemi,,0
TR-2026000466-A2,TR,20260113,0,PIRI REIS UENIVERSITESI,,Enerji̇ si̇stemleri̇nde ek hi̇drojen kullanimi i̇çi̇n çi̇ft gaz akişli dozajlama si̇stemi̇,,0
TR-2026000493-A2,TR,20260113,0,DARCAN GOEKSEL,,Küresel yüzey üzeri̇nde bağimsiz kesi̇t profi̇lleri̇ne sahi̇p di̇şli̇ mafsal si̇stemi̇ ve bu si̇stemde sürekli̇ temas sağlayan taşiyici mekani̇zma,,0
TR-2026000457-A2,TR,20260113,0,OEZTEP KARIM; OEZTUERK ORHAN; TUERKSEVER LEVENT,,Soğutmali ve çok fonksi̇yonlu şezlong,,0
TR-2026000456-A2,TR,20260113,0,BEST MAKINA SANAYI VE TICARET ANONIM SIRKETI,,LAMİNE CAM ÜRETİM FIRINI ve KONVEKSİYON SİSTEMİ,,0
TR-2026000459-A2,TR,20260113,0,ATLANTIS MUEHENDISLIK GOLF PEYZAJ TARIMSAL SULAMA SISTEMLERI INSAAT TAAHHUET SANAYI VE TICARET A S,,Tarımsal Lineer Pivot Sulama Makinesi Hassas Hizalama için Mekatronik Ünite,,0
TR-2026000475-A2,TR,20260113,0,TUERKIYE GARANTI BANKASI ANONIM SIRKETI,,Afet i̇leti̇şi̇mi̇ ve i̇ş sürekli̇li̇ği̇ si̇stemi̇,,0
TR-2026000469-U5,TR,20260113,0,CIMDIKER REMZI,,"Modüler gövdeli̇, di̇feransi̇yelli̇ tahri̇k si̇stemi̇ne sahi̇p, deği̇şti̇ri̇lebi̇li̇r kasa seçenekli̇, dönüş si̇stemli̇ ve elektri̇kli̇ yük taşima araci",,0
TR-2026000455-U5,TR,20260113,0,DEMIR TAMER,,Solar panelli aydınlatmalı park bariyeri,,0
TR-2026000448-A2,TR,20260113,0,DOENMEZ ONUR,,Konuşmaci ve vokalleri̇n sesi̇ni̇ algilayarak meti̇n satirlarini otomati̇k olarak hi̇zalayan ve görüntüleyen bi̇lgi̇sayar destekli̇ performans destek si̇stemi̇,,0
TR-2026000418-A2,TR,20260112,0,UGUR MEHMET HULISI,,Pnömatik Akış Tabanlı Tren Sonu Algılama ve Tren Bütünlüğü İzleme Sistemi,,0
TR-2026000433-A2,TR,20260112,0,KOC HUESEYIN; KOELGEKAYA IBRAHIM CAN,,"Çok i̇şlevli̇, gi̇yi̇lebi̇li̇r ve yüzeye sabi̇tlenebi̇li̇r ergonomi̇k destek aparati",,0
TR-2026000397-U5,TR,20260112,0,ETKA D OTOMOTIV PLASTIK KALIP SANAYII VE TICARET LTD SIRKETI,,Artirilmiş görünürlük sağlayan malzemelerde geli̇şti̇rme,,0
TR-2026000424-A2,TR,20260112,0,DEEPWISE TEKNOLOJI VE YAZILIM ANONIM SIRKETI,,"Uydu görüntüleri̇ni̇n yüksekli̇k hari̇talari, doku ve osm veri̇leri̇ni̇n bi̇rleşti̇ri̇lmesi̇yle 3d vektör karolar oluşturma si̇stemi̇ ve yöntemi̇",,0
TR-2026000398-U5,TR,20260112,0,KARA DENIZ,,Modüler yapiya sahi̇p araçsiz montaj sağlayan oturma si̇stemi̇,,0
TR-2026000412-A2,TR,20260112,0,HAVITCIOGLU CAGRI; UZUN BORA; BEKCIOGLU OEMER; DEMIR EKIN BARIS,,Multifonksiyonel Mekanik Omuz Ortezi,,0
TR-2026000365-A2,TR,20260111,0,GOERPELI MEHMET SONER,,"Dualistik Bilişsel Hizalamaya Dayalı, Çok Katmanlı Bilişsel Orkestrasyon, Hibrit (Cihaz İçi ve Dağıtık) Kriptografik Mühürleme İle Otonom Karar Yönetim Sistemi (COBE)",,0
TR-2026000372-A2,TR,20260111,0,ERTEKIN ERDOGAN,,Tek referanslı hash zinciri kullanarak dijital varlıkların bütünlüğünü ve zaman tanıklığını sağlayan sistem ve yöntem,,0
TR-2026000346-U5,TR,20260109,0,EGE ISMAIL,,Mobi̇lya elemanlari i̇çi̇n bi̇r bağlanti elemani,,0
TR-2026000316-U5,TR,20260109,0,CATMA MEHMET,,Enerji̇ kaynağiyla çalişan işik yayan taki si̇stemi̇,,0
TR-2026000325-A2,TR,20260109,0,ISTINYE UENIVERSITESI; HC DIJITAL SAGLIK TEKNOLOJILERI SANAYI TICARET LTD SIRKETI,,Yapay zekâ destekli̇ hastane di̇ji̇tal yöneti̇mi̇ ve kli̇ni̇k karar destek si̇stemi̇,,0
TR-2026000339-U5,TR,20260109,0,COBANLI SAMET,,ÖZEL GÜNLER için HAZIRLANAN PASTALARDA KULLANILAN ve MESAJ İÇEREN DEKORATİF MAGNET,,0
TR-2026000338-A2,TR,20260109,0,TORAMAN MUHAMMED CEMAL,,TARIMSAL VE ÇEVRESEL IoT SENSÖRLERİ İÇİN ÇOK BİLEŞENLİ ANTİ-FOULİNG KAPLAMA SİSTEMİ,,0
TR-2026000347-A2,TR,20260109,0,SIPAHI ISMAIL HILAL,,"NeuroTurkSimVR- Tıp Eğitimi ve Cerrahi Simülasyonlar İçin; Yüksek Gerçeklikli Görüntüleme ve Fizik Tabanlı Etkileşim İçeren, Yapay Zeka Destekli Bütünleşik VR Sistemi",,0
TR-2026000234-U5,TR,20260108,0,ALTAR OTOMOTIV GIDA TURIZM SANAYI VE TICARET LTD SIRKETI,,Ağir ve hafi̇f ti̇cari̇ araçlar i̇çi̇n yan i̇kaz lambasi,,0
TR-2026000292-A2,TR,20260108,0,CAY ABIDIN SAMET; ARI IBRAHIM ETHEM; KAYALI EMIR BERAT,,Yapay zeka destekli̇ yorumlama ve karar verme mekani̇zmasina sahi̇p si̇stem,,0
TR-2026000233-A2,TR,20260108,0,UZMANLAR PLATFORM HIDROMEKANIK MAKINA MUEHENDISLIK OTOMOTIV SANAYI VE TICARET LTD SIRKETI,,"Kremayer Tahrikli, Çift İstasyonlu ve Mekanik Kilit Doğrulamalı Emniyetli Halat Tamburu Kızaklama Sistemi",,0
TR-2026000267-A2,TR,20260108,0,OS ONUR METAL CELIK KONSTRUEKSIYON INSAAT MUEHENDISLIK LTD SIRKETI,,Taşıma sepeti yapılanması,,0
TR-2026000273-A2,TR,20260108,0,UNIV ISTANBUL REKTOERLUEGUE,,Fi̇zi̇ksel tespi̇t uygulamasinda güvenli̇ el ayak sabi̇tleyi̇ci̇ si̇stemi̇,,0
TR-2026000260-A2,TR,20260108,0,AKYUEZ INOVASYON VE GERI DOENUESUEM TEKNOLOJILERI SANAYI VE TICARET ANONIM SIRKETI,Y02P10/20,Altin ve değerli̇ metalleri̇n kuru si̇stemle ayriştirilmasina yöneli̇k si̇stem ve yöntem,,0
TR-2026000288-U5,TR,20260108,0,KAS AYDOGAN,,Çay toplama maki̇neleri̇nde kullanilan çuvallarin korunmasina yöneli̇k bi̇r koruma düzeneği̇,,0
TR-2026000259-A2,TR,20260108,0,BAHCESEHIR UENIVERSITESI,,Görme engelli̇ler i̇çi̇n yapay zekâ destekli̇ gi̇yi̇lebi̇li̇r ci̇haz,,0
TR-2026000235-U5,TR,20260108,0,ALTAR OTOMOTIV GIDA TURIZM SANAYI VE TICARET LTD SIRKETI,,Hafi̇f ti̇cari̇ traktör römörk ve ağir ti̇cari̇ araç plaka lambasi,,0
TR-2026000250-A2,TR,20260108,0,KORKMAZ SEBAHITTIN,,Endüstri̇yel kazalarda kök neden ve sorumluluk tespi̇ti̇ i̇çi̇n normati̇f bari̇yer anali̇zi̇ tabanli otomati̇ze veri̇ i̇şleme si̇stemi̇ ve yöntemi̇,,0
TR-2026000188-A2,TR,20260107,0,BIRUNI UENIVERSITESI,,Peyni̇r olgunlaştirmada kullanilan doğal li̇f bazli toz karişimi,,0
TR-2026000192-A2,TR,20260107,0,ADAGA SAGLIK KIMYA SANAYI ANONIM SIRKETI,,Ki̇tosan esasli granüler hemostati̇k kompozi̇syon üreti̇m yöntemi̇,,0
TR-2026000219-A2,TR,20260107,0,TOROS UENIVERSITESI,,Görme engelli̇ler i̇çi̇n akilli i̇laç order eşleşti̇rme si̇stemi̇,,0
TR-2026000175-A2,TR,20260107,0,KLIMASAN KLIMA SANAYI VE TICARET ANONIM SIRKETI,,Bi̇r sarhoş teker,,0
TR-2026000212-A2,TR,20260107,0,MERSIN UENIVERSITESI,,"Kullanilmiş reçi̇neden üreti̇len mi̇krogözenekli̇ akti̇f karbon küreci̇kler ve atiksudan gümüş i̇yonu ayirimi, nano-gümüş üreti̇mi̇ ve koku/gaz gi̇deri̇mi̇nde kullanimi",,0
TR-2026000218-A2,TR,20260107,0,TOROS UENIVERSITESI,,Yön algilamali ti̇treşi̇mli̇ koltuk modülü,,0
TR-2026000207-A2,TR,20260107,0,TURK TELEKOMUNIKASYON AS,,LiFi Entegreli Akıllı Modem,,0
TR-2026000180-A2,TR,20260107,0,YILDIZ TEKNOLOJI TRANSFER OFISI ANONIM SIRKETI,,Elektri̇k üreti̇mi̇ i̇çi̇n düşük enerji̇li̇ plaka yeni̇den kaldirma özelli̇ği̇ne sahi̇p yerçeki̇mi̇ kaynakli bi̇r güç üreti̇m si̇stemi̇,,0
TR-2026000202-A2,TR,20260107,0,TURK TELEKOMUNIKASYON AS,,Niyet Güdümlü Ağ Dilimleme için Kendi Kendini Tanımlayan Ağ Paketleri,,0
TR-2026000224-U5,TR,20260107,0,SOLAR YENILENEBILIR ENERJI TEKNOLOJILERI UERETIM SANAYI VE TICARET ANONIM SIRKETI,,Elektrikli Çok Kişilik Modüler Taşıtlar İçin Kasa Entegrasyon Sistemi,,0
TR-2026000215-A2,TR,20260107,0,TOROS UENIVERSITESI,,Akilli doku onarim bandi,,0
TR-2026000181-U5,TR,20260107,0,ISTANBUL KARTAL ILKOKUL TEGMEN BURAK EVIRGEN; SAHIN MEVLUET; KESIM HARUN; KOESE SABIRE; KOESE ALI ASAF,,"Pelet yakitli, sensör kontrollü akilli ekmek kizartma maki̇nesi̇",,0
TR-2026000194-A2,TR,20260107,0,TUERKIYE GARANTI BANKASI ANONIM SIRKETI,,Servi̇s sağliği i̇zleme ve değerlendi̇rme si̇stemi̇,,0
TR-2026000203-A2,TR,20260107,0,TURK TELEKOMUNIKASYON AS,Y02D30/70,Şebeke algilama destekli̇ i̇leti̇şi̇m si̇stemi̇,,0
TR-2026000200-U5,TR,20260107,0,ERIM SUEKRUE TAN,,Bi̇r deni̇z araci,,0
TR-2026000205-A2,TR,20260107,0,TURK TELEKOMUNIKASYON AS,,Harici Enterferans Kaynağının AI Desteği ile Yer Kestirimi,,0
TR-2026000204-A2,TR,20260107,0,KUSTARCI BUGRA,,Yüksek yoğunluklu yapay zeka hesaplama si̇stemleri̇ i̇çi̇n modüler davraniş odakli termal yöneti̇m ve proses kontrol si̇stemi̇,,0
TR-2026000220-A2,TR,20260107,0,TLS TEKNOLOJI SISTEMLERI SANAYI VE DIS TICARET ANONIM SIRKETI,,Baskili devre karti üzeri̇nde dahi̇li̇ planar transformatör kullanim yöntemi̇,,0
TR-2026000195-A2,TR,20260107,0,DOGAN OEZDEN DUYGU,,Findik kabuğu katkili bi̇yokompozi̇t malzeme i̇le i̇leri̇ tekonoloji̇ robot kol 3d yazici kullanilarak aydinlatma ve mobi̇lya üreti̇mi̇ kompozi̇syonu,,0
TR-2026000146-A2,TR,20260106,0,UNIV YILDIZ TEKNIK; ISKENDERUN TEKNIK UENIVERSITESI,,Bi̇r bi̇yo-nanokompozi̇t malzeme üreti̇m yöntemi̇,,0
TR-2026000169-A2,TR,20260106,0,KURAN IRFAN AHMET,,Moduler rotorlu ağaç parçalama biçak yapilanmasi,,0
TR-2026000168-A2,TR,20260106,0,IZODOOR SOGUK ODA KAPI VE PANEL SISTEMLERI SANAYI TICARET LTD SIRKETI,,Ki̇li̇tli̇ panel üreti̇m yöntemi̇nde yeni̇li̇k,,0
TR-2026000111-A2,TR,20260105,0,DOGAN CEVDET; AKCA SAFAK,,Sporcu vuruş kuvveti̇ni̇ ölçen akilli yelek,,0
TR-2026000131-A2,TR,20260105,0,UNIV YILDIZ TEKNIK; YILDIZ TEKNOLOJI TRANSFER OFISI ANONIM SIRKETI,,Dnj ekstraksi̇yon yöntemi̇,,0
TR-2026000103-A2,TR,20260105,0,SAHIN UGUR,,Rotor mi̇li̇ boru şekli̇nde olan elektri̇k motoru,,0
TR-2026000120-A2,TR,20260105,0,SINOP UENIVERSITESI REKTOERLUEGUE,,Akilli vari̇s çorabi,,0
TR-2026000113-U5,TR,20260105,0,ALYA KOMPOZIT LTD SIRKETI,,"Dekorati̇f amaçli, yer kapatmayan poli̇eti̇len depo i̇çeren bahçe çi̇ti̇ si̇stemi̇",,0
TR-2026000122-U5,TR,20260105,0,SIRIN HACI HASAN,,Otomoti̇v ve/veya maki̇ne sektöründe vi̇da yuvasi onarim fi̇ni̇ği̇,,0
TR-2026000127-A2,TR,20260105,0,SUNGUR ASYA; OEZTUERK FATMA UCA; COSKUN MEHMET; YAVUZ RECAI; CANAKKALE BILIM VE SANAT MERKEZI MUED,,Spi̇ngo - döner mekani̇zmaya dayali strateji̇ ve zeka oyunu,,0
TR-2026000076-A2,TR,20260104,0,CAKABEY KENAN,Y02W10/37,Çok katmanli su aritma ci̇hazi,,0
TR-2026000081-A2,TR,20260104,0,KAYA SERAP,,Evcil Hayvanlar İçin Otomatik ve Manuel Çalışabilen Hijyen ve Dezenfeksiyon Kabini,,0
TR-2026000068-A2,TR,20260103,0,OENALOGLU YIGIT,,Vertebral Balon Kifoplasti,,0
TR-2026000063-U5,TR,20260103,0,BOZAN MURAT,,"Buluş Başlığı: Ürüne Temas Etmeyen, Çevresel Stresleri Absorbe Eden Çok Katmanlı Pasif Ambalaj Sistemi",,0
TR-2026000020-U5,TR,20260102,0,FIMAK FIRIN MAKINALARI IMALAT SANAYI VE TICARET ANONIM SIRKETI,,"Kilit Mekanizmasına Haiz, Lineer Aktüatörlü Mobil Kazanlı Hamur Yoğurma Mİkseri",,0
TR-2026000032-U5,TR,20260102,0,TOROS UENIVERSITESI,,Görsel akilli atik kutusu,,0
TR-2026000045-A2,TR,20260102,0,MERSIN UENIVERSITESI,,"Kulak i̇çi̇ nem yöneti̇mi̇ i̇çi̇n, kenevi̇r li̇fi̇, süper emi̇ci̇ poli̇mer ve humektan takvi̇yeli̇ bi̇yo-kompozi̇t nem emi̇ci̇ aparat",,0
TR-2026000038-U5,TR,20260102,0,TOROS UENIVERSITESI,,Sirt çantasi asi̇metri̇ düzelti̇ci̇,,0
TR-2026000040-U5,TR,20260102,0,TOROS UENIVERSITESI,,Paslanmayi geci̇kti̇ren olta kanca kaplama bandi,,0
